,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id
339,5623458938,Low HR training ,2021-07-13T18:37:49Z,Run,5087.1,1900,1900,18.1,"[43.863363, -79.431372]",garmin_push_7121264832
340,5615210147,Morning Run,2021-07-12T07:48:49Z,Run,5002.3,1798,1802,17.1,"[43.863393, -79.431585]",garmin_push_7112420165
341,5605023391,Morning Run,2021-07-10T09:38:29Z,Run,4001.7,1395,1644,37.9,"[43.867376, -79.42063]",garmin_push_7101605084
342,5597480539,Evening Run,2021-07-08T20:17:24Z,Run,5043.8,1759,1759,17.0,"[43.863284, -79.431197]",garmin_push_7093498185
343,5592062059,Evening Run,2021-07-07T18:23:40Z,Run,5006.5,1732,1967,39.8,"[43.864206, -79.431105]",garmin_push_7087842162
344,5578456618,Morning Run,2021-07-05T08:00:46Z,Run,5189.9,1812,1902,26.1,"[43.863384, -79.431156]",garmin_push_7073335806
345,5569848474,Moore’s falls,2021-07-03T11:10:50Z,Kayaking,9523.8,7270,10787,36.3,"[45.505639, -77.983349]",B53C70C9-E82D-48F7-8932-6D43E6DFA0B9-activity.fit
346,5565298983,Afternoon Activity,2021-07-02T17:52:08Z,Kayaking,2606.7,3076,3844,19.3,"[45.505655, -77.983525]",F1C12447-8758-42B3-8AB2-5531D0BA9507-activity.fit
347,5562976598,Morning Walk,2021-07-02T08:19:31Z,Walk,2999.5,2602,2644,5.6,"[45.50664, -77.9825]",garmin_push_7056905277
348,5560569559,Evening Run,2021-07-01T18:21:34Z,Run,1188.6,392,392,10.6,"[45.506618, -77.982729]",garmin_push_7054325525
349,5552588090,Morning Run,2021-06-30T07:26:37Z,Run,5009.9,1668,1827,40.0,"[43.863868, -79.431385]",garmin_push_7045925601
350,5550346341,🌧⚡️,2021-06-29T18:35:58Z,Run,2467.3,851,851,10.4,"[43.864366, -79.4311]",garmin_push_7043495253
351,5540744442,Evening Run,2021-06-27T20:34:12Z,Run,5009.5,1804,1845,18.0,"[43.86384, -79.432645]",garmin_push_7033033062
352,5534641604,Evening Run,2021-06-26T19:21:21Z,Run,3018.6,1055,1055,20.0,"[43.865356, -79.433458]",garmin_push_7026692438
353,5526432560,Morning Run,2021-06-25T07:42:21Z,Run,3122.4,1124,1124,14.2,"[43.863575, -79.431576]",garmin_push_7018061641
354,5515902323,Morning Run,2021-06-23T07:22:02Z,Run,5020.4,1726,1726,38.8,"[43.863866, -79.431366]",garmin_push_7007001783
355,5487760133,Evening Run,2021-06-17T18:44:54Z,Run,5010.1,1741,1895,38.8,"[43.863825, -79.431398]",garmin_push_6977140472
356,5479273515,Morning Run,2021-06-16T07:35:39Z,Run,5107.0,1799,2025,39.1,"[43.86353, -79.431452]",garmin_push_6968224407
357,5466241988,Night Run,2021-06-13T21:01:35Z,Run,1650.2,511,511,4.3,"[43.864008, -79.43129]",garmin_push_6954357059
358,5460008332,Vibe-ing,2021-06-12T20:33:52Z,Run,5439.2,1950,1950,19.8,"[43.863458, -79.431243]",garmin_push_6947944970
359,5451285720,Morning Run,2021-06-11T07:36:15Z,Run,5022.7,1702,1702,39.2,"[43.863879, -79.431344]",garmin_push_6938900024
360,5440170218,Morning Run,2021-06-09T07:37:21Z,Run,4011.4,1428,1550,30.4,"[43.865309, -79.429791]",garmin_push_6927275296
361,5428749165,Morning Run,2021-06-07T07:28:09Z,Run,5049.5,1749,1791,40.1,"[43.863548, -79.431469]",garmin_push_6915296604
362,5419143564,Morning Walk,2021-06-05T09:56:00Z,Hike,6798.3,11406,13689,215.6,"[43.124951, -79.074995]",garmin_push_6905501924
363,5414453950,Evening Run,2021-06-04T18:51:19Z,Run,10114.2,3614,4069,57.5,"[43.860254, -79.434138]",garmin_push_6900664002
364,5403845802,Evening Run,2021-06-02T20:10:21Z,Run,5065.7,1756,1898,39.1,"[43.86351, -79.431444]",garmin_push_6889633249
365,5386493635,Evening Run,2021-05-30T19:53:35Z,Run,5021.7,1638,1638,40.1,"[43.864215, -79.431187]",garmin_push_6871492955
366,5379961868,Evening Walk,2021-05-29T18:16:52Z,Walk,3838.0,3277,4135,6.3,"[43.659887, -79.311826]",51D40D28-BC88-4048-9AF3-5D483B224A5D-activity.fit
367,5379256756,Afternoon Run,2021-05-29T15:15:00Z,Run,2597.2,871,871,12.3,"[43.864274, -79.431128]",garmin_push_6864186100
368,5379166948,Afternoon Run,2021-05-29T14:50:37Z,Run,2381.4,818,933,26.3,"[43.870922, -79.421488]",garmin_push_6864096579
369,5369548081,Evening Run,2021-05-27T20:13:09Z,Run,5006.6,1653,1825,17.0,"[43.863521, -79.431232]",garmin_push_6854015003
370,5363950410,Evening Run,2021-05-26T19:04:49Z,Run,5080.6,1712,1852,38.8,"[43.86356, -79.431463]",garmin_push_6848384538
371,5351232876,Lunch Run,2021-05-24T12:41:10Z,Run,5006.9,1748,1867,39.4,"[43.863984, -79.431303]",garmin_push_6835396361
372,5347111310,Afternoon Run,2021-05-23T15:42:02Z,Run,2005.8,725,725,6.6,"[43.864915, -79.430495]",garmin_push_6830813928
373,5336238968,Evening Run,2021-05-21T20:04:34Z,Run,5000.9,1794,1852,39.0,"[43.863875, -79.431388]",garmin_push_6819651902
374,5326358057,Evening Run,2021-05-19T19:54:36Z,Run,4012.7,1395,1508,13.1,"[43.865156, -79.430042]",garmin_push_6809359649
375,5320860522,Evening Run,2021-05-18T20:15:50Z,Run,5019.2,1772,1851,16.0,"[43.863101, -79.430682]",garmin_push_6803752352
376,5314736799,Evening Walk,2021-05-17T18:09:10Z,Walk,3625.2,3166,3191,36.7,"[43.864074, -79.431308]",garmin_push_6797581057
377,5309957963,Evening Run,2021-05-16T18:56:21Z,Run,4336.0,1415,1488,13.1,"[43.863226, -79.431042]",garmin_push_6792516258
378,5303903254,Evening Run,2021-05-15T20:09:26Z,Run,4077.2,1385,1385,12.7,"[43.86433, -79.431128]",garmin_push_6786428898
379,5292837094,Evening Run,2021-05-13T19:06:46Z,Run,7010.6,2363,2625,44.1,"[43.857499, -79.433988]",garmin_push_6775097019
380,5287216882,Evening Run,2021-05-12T20:09:53Z,Run,2011.1,686,686,5.5,"[43.864795, -79.430775]",garmin_push_6769277204
381,5286196909,Afternoon Run,2021-05-12T15:27:08Z,Run,1944.3,650,896,25.1,"[43.87228, -79.423958]",garmin_push_6768337583
382,5270792725,Evening Run,2021-05-09T18:01:33Z,Run,5450.1,1982,1982,19.7,"[43.863433, -79.431282]",garmin_push_6752365927
383,5264643142,Evening Run,2021-05-08T18:37:04Z,Run,5004.5,1677,1677,39.6,"[43.86393, -79.431332]",garmin_push_6746003126
384,5258743330,Afternoon Run,2021-05-07T17:49:07Z,Run,2312.4,771,1004,17.6,"[43.866591, -79.434278]",garmin_push_6739883091
385,5248717855,Run w/ Jackie!!☺️,2021-05-05T17:17:18Z,Run,4634.7,1631,2569,22.0,"[43.866422, -79.436606]",FE50AF28-B855-4CD0-8AE4-B16E0949BD3D-activity.fit
386,5243109792,Afternoon Run,2021-05-04T17:46:24Z,Run,5009.2,1714,1803,38.8,"[43.864353, -79.431661]",garmin_push_6723962224
387,5232977894,Evening Run,2021-05-02T18:24:48Z,Run,5071.2,1711,1775,38.7,"[43.863492, -79.431471]",garmin_push_6713129967
388,5220310219,Evening Run,2021-04-30T18:39:37Z,Run,2016.5,701,701,6.6,"[43.864857, -79.430516]",garmin_push_6700595685
389,5210008737,Afternoon Run,2021-04-28T17:35:14Z,Run,5022.5,1687,1796,39.7,"[43.863815, -79.431369]",garmin_push_6690137872
390,5204287698,Afternoon Run,2021-04-27T17:15:33Z,Run,6030.5,2079,2340,55.3,"[43.864179, -79.425768]",garmin_push_6684263474
391,5174950677,Evening Run,2021-04-22T18:11:56Z,Run,5034.9,1788,1834,38.8,"[43.863495, -79.431537]",garmin_push_6654598458
392,5152163078,Evening Walk,2021-04-18T18:45:57Z,Walk,807.8,1003,1206,4.9,"[43.481195, -80.528235]",garmin_push_6631570789
393,5152033739,Afternoon Run,2021-04-18T17:13:10Z,Run,10018.3,3304,3844,71.7,"[43.480552, -80.529814]",garmin_push_6631451331
394,5138743490,Afternoon Run,2021-04-16T17:08:19Z,Run,5708.2,1944,2132,36.6,"[43.481878, -80.526425]",garmin_push_6618512779
395,5128614573,Evening Run,2021-04-14T19:19:09Z,Run,5620.7,1874,2120,36.6,"[43.481792, -80.52637]",garmin_push_6608348636
396,5122766728,Evening Run,2021-04-13T19:28:00Z,Run,5656.5,1834,1980,36.7,"[43.481798, -80.526354]",garmin_push_6602578191
397,5111528624,Evening Run,2021-04-11T18:10:54Z,Run,5650.2,1881,2124,36.9,"[43.481802, -80.526328]",garmin_push_6591440321
398,5098221256,Afternoon Run,2021-04-09T15:43:17Z,Run,5644.4,1889,2258,36.8,"[43.481829, -80.526355]",garmin_push_6578471288
399,5087584173,Evening Run,2021-04-07T18:16:01Z,Run,5652.7,1785,2100,36.6,"[43.481909, -80.526423]",garmin_push_6568065291
400,5081254498,Afternoon Run,2021-04-06T15:21:24Z,Run,5668.1,1860,2395,36.9,"[43.481901, -80.526431]",garmin_push_6561904052
401,5069071979,Lunch Run,2021-04-04T11:17:03Z,Run,10019.7,3398,4248,70.7,"[43.480826, -80.529028]",garmin_push_6549693095
402,5058067854,Afternoon Run,2021-04-02T17:10:39Z,Run,5628.8,1887,2213,36.5,"[43.48185, -80.52634]",garmin_push_6539055429
403,5046160173,Afternoon Run,2021-03-31T15:46:08Z,Run,4198.3,1393,2176,24.5,"[43.481081, -80.528473]",garmin_push_6527357039
404,5045998188,Afternoon Run,2021-03-31T15:21:19Z,Run,1220.3,396,535,7.1,"[43.470859, -80.523928]",garmin_push_6527193586
405,5033147732,Afternoon Run,2021-03-29T14:14:04Z,Run,6551.2,2255,2410,48.2,"[43.481785, -80.526402]",garmin_push_6514608885
406,5021103772,Afternoon Run,2021-03-27T13:14:36Z,Run,10292.8,3518,3875,75.1,"[43.481806, -80.526343]",garmin_push_6502406039
407,5010648483,Afternoon Run,2021-03-25T17:26:08Z,Run,5561.6,1972,2300,35.7,"[43.481633, -80.526218]",garmin_push_6492219693
408,4998720649,Afternoon Run,2021-03-23T16:35:18Z,Run,5591.0,1845,2047,36.0,"[43.481658, -80.526194]",garmin_push_6480601401
409,4992536424,Afternoon Run,2021-03-22T15:51:00Z,Run,5583.7,1877,2038,35.8,"[43.481658, -80.526268]",garmin_push_6474575360
410,4981112319,Afternoon Walk,2021-03-20T17:12:32Z,Walk,5192.9,4057,4350,41.6,"[43.481046, -80.528344]",garmin_push_6463515063
411,4980327053,PAINFUL,2021-03-20T13:49:55Z,Run,10004.8,3502,4128,59.4,"[43.480166, -80.531533]",garmin_push_6462796716
412,4964146576,Afternoon Run,2021-03-17T15:52:05Z,Run,5592.6,1847,2185,35.8,"[43.481674, -80.526299]",garmin_push_6446921418
413,4953227586,Afternoon Run,2021-03-15T17:31:33Z,Run,5002.3,1719,1722,40.2,"[43.864023, -79.431256]",garmin_push_6436109553
414,4942055696,Afternoon Run,2021-03-13T16:55:48Z,Run,5012.9,1624,1624,39.3,"[43.865081, -79.430365]",garmin_push_6424876126
415,4931004906,Afternoon Run,2021-03-11T15:32:14Z,Run,5059.4,1701,2107,22.8,"[43.476756, -80.525252]",garmin_push_6414009546
416,4920263158,Afternoon Run,2021-03-09T14:10:33Z,Run,10020.3,3427,4483,53.6,"[43.477089, -80.525342]",garmin_push_6403190773
417,4914551768,Afternoon Run,2021-03-08T15:40:47Z,Run,5545.8,1818,2012,36.1,"[43.481682, -80.526238]",garmin_push_6397566166
418,4902582549,Afternoon Run,2021-03-06T15:10:57Z,Run,5550.4,1835,2167,35.6,"[43.481627, -80.526257]",garmin_push_6385743330
419,4896230889,Afternoon Run,2021-03-05T15:18:04Z,Run,5632.5,1979,2065,36.5,"[43.481779, -80.526373]",garmin_push_6379641812
420,4885586219,Afternoon Run,2021-03-03T15:08:54Z,Run,5632.8,1883,2056,36.6,"[43.481779, -80.52638]",garmin_push_6369136605
421,4873734808,Afternoon Run,2021-03-01T15:11:24Z,Run,5620.9,2016,2153,36.5,"[43.48181, -80.5263]",garmin_push_6357500152
422,4866056371,Morning Run,2021-02-28T09:30:30Z,Run,5157.6,1791,1887,31.6,"[43.47984, -80.531736]",garmin_push_6350164271
423,4855427172,Afternoon Run,2021-02-26T16:09:22Z,Run,10355.8,3763,4281,65.3,"[43.481967, -80.5264]",garmin_push_6339585893
424,4849419336,Afternoon Run,2021-02-25T13:40:06Z,Run,5604.2,1995,2228,36.1,"[43.481658, -80.52636]",garmin_push_6333694385
425,4832340728,Afternoon Run,2021-02-22T16:09:54Z,Run,5617.9,2001,2168,36.5,"[43.481773, -80.526425]",garmin_push_6316795409
426,4814064710,Afternoon Run,2021-02-19T16:23:41Z,Run,5012.3,1737,1768,39.0,"[43.863777, -79.431397]",garmin_push_6298731182
427,4804241037,Afternoon Run,2021-02-17T16:59:21Z,Run,5066.9,1765,1828,39.2,"[43.863511, -79.431517]",garmin_push_6288870554
428,4803814255,Afternoon Walk,2021-02-17T13:25:51Z,Walk,6020.3,7042,7057,90.7,"[43.871936, -79.469565]",garmin_push_6288462042
429,4798736970,Afternoon Run,2021-02-16T16:30:10Z,Run,3020.9,1199,1228,7.2,"[43.865037, -79.429987]",garmin_push_6283492323
430,4788718349,Afternoon Run,2021-02-14T16:03:56Z,Run,10567.1,3775,3930,59.0,"[43.863433, -79.431355]",garmin_push_6273536077
431,4777223004,Afternoon Run,2021-02-12T16:25:48Z,Run,6145.1,2177,2413,36.6,"[43.480651, -80.529695]",garmin_push_6262135274
432,4767232699,Afternoon Run,2021-02-10T14:38:24Z,Run,5632.1,2004,2255,36.2,"[43.481843, -80.526283]",garmin_push_6252125311
433,4757034432,Afternoon Run,2021-02-08T15:10:39Z,Run,5673.8,2018,2780,36.1,"[43.481775, -80.526293]",garmin_push_6241916702
434,4740472968,Afternoon Run,2021-02-05T15:11:48Z,Run,5618.6,2064,2189,36.4,"[43.48182, -80.526313]",garmin_push_6225502057
435,4735581368,Afternoon Run,2021-02-04T16:23:26Z,Run,5013.6,1739,1880,31.8,"[43.479299, -80.533383]",garmin_push_6220717572
436,4730000556,Afternoon Run,2021-02-03T15:55:47Z,Run,7301.2,2594,2836,48.7,"[43.480069, -80.53197]",garmin_push_6215260514
437,4724008344,Afternoon Run,2021-02-02T14:26:27Z,Run,5575.9,1892,2077,34.1,"[43.48154, -80.52696]",garmin_push_6209408123
438,4713788129,Afternoon Run,2021-01-31T14:38:26Z,Run,5017.5,1722,1731,32.0,"[43.479225, -80.533696]",garmin_push_6199235856
439,4707110131,Afternoon Run,2021-01-30T14:12:23Z,Run,5016.5,1742,1874,32.0,"[43.479207, -80.533544]",garmin_push_6192833929
440,4701640145,Running in the ARCTIC,2021-01-29T15:13:17Z,Run,5632.2,1989,2179,36.7,"[43.481825, -80.526332]",garmin_push_6187424685
441,4691788410,Afternoon Run,2021-01-27T15:21:30Z,Run,5588.6,1968,2196,36.6,"[43.481808, -80.526309]",garmin_push_6177752683
442,4681384119,Afternoon Run,2021-01-25T17:08:36Z,Run,6070.5,2113,2300,45.1,"[43.481873, -80.526612]",garmin_push_6167382669
443,4676544336,Afternoon Run,2021-01-24T16:10:58Z,Run,5251.2,1785,1945,31.8,"[43.480188, -80.530775]",garmin_push_6162388444
444,4664274442,Afternoon Run,2021-01-22T16:12:37Z,Run,5010.7,1757,1789,39.2,"[43.863822, -79.431374]",garmin_push_6150546727
445,4664040175,Afternoon Run,2021-01-22T15:25:03Z,Run,1506.9,548,567,6.1,"[43.864016, -79.426672]",garmin_push_6150323488
446,4654204313,Afternoon Run,2021-01-20T16:37:50Z,Run,5056.7,1768,1776,39.0,"[43.863485, -79.431445]",garmin_push_6140642239
447,4647835646,Lunch Run,2021-01-19T12:36:50Z,Run,5030.2,1842,2065,40.1,"[43.863663, -79.431402]",garmin_push_6134237813
448,4638354976,Afternoon Run,2021-01-17T14:42:09Z,Run,5014.7,1798,1798,40.1,"[43.864085, -79.431284]",garmin_push_6124753716
449,4626033377,Walk with Sanaz,2021-01-15T13:49:24Z,Walk,5854.0,5978,5997,90.4,"[43.871761, -79.470525]",garmin_push_6112791682
450,4620805684,Afternoon Run,2021-01-14T13:22:20Z,Run,10020.6,3513,3672,57.5,"[43.858576, -79.433375]",garmin_push_6107617744
451,4610951726,Afternoon Run,2021-01-12T15:20:51Z,Run,7024.2,2545,2617,42.7,"[43.857812, -79.433951]",garmin_push_6097707218
452,4600650171,Afternoon Run,2021-01-10T14:41:56Z,Run,2009.5,685,685,4.3,"[43.8612, -79.432088]",garmin_push_6087324175
453,4594670516,Afternoon Run,2021-01-09T15:57:26Z,Run,5072.2,1802,1814,40.1,"[43.863534, -79.43155]",garmin_push_6081515614
454,4582825354,Lunch Run,2021-01-07T11:48:08Z,Run,5015.4,1892,2413,39.4,"[43.863857, -79.432362]",garmin_push_6069758720
455,4573418842,Cramps🙃,2021-01-05T16:03:38Z,Run,5012.2,1789,2100,38.4,"[43.864789, -79.433052]",garmin_push_6060387808
456,4563119422,Afternoon Run,2021-01-03T16:18:27Z,Run,3294.2,1182,1248,13.7,"[43.861214, -79.430972]",garmin_push_6049850132
457,4550849324,Afternoon Run,2021-01-01T14:57:30Z,Run,10017.0,3661,3775,52.2,"[43.863658, -79.426951]",garmin_push_6037811905
458,4546274821,Last run of 2020,2020-12-31T16:18:49Z,Run,2165.9,788,788,7.9,"[43.865645, -79.428621]",garmin_push_6033034181
459,4540920158,Afternoon Run,2020-12-30T14:26:02Z,Run,5003.8,1882,2106,39.0,"[43.863706, -79.432051]",garmin_push_6027481964
460,4536633273,Evening Run,2020-12-29T18:00:40Z,Run,281.8,135,135,0,[],garmin_push_6023026039
461,4526960416,Afternoon Run,2020-12-27T16:08:50Z,Run,7241.1,2668,2833,45.4,"[43.860401, -79.433442]",garmin_push_6012842693
462,4509832819,Afternoon Walk,2020-12-23T15:31:26Z,Walk,4268.5,3522,3554,35.5,"[43.864389, -79.431715]",garmin_push_5994899523
463,4505549254,Afternoon Run,2020-12-22T14:16:31Z,Run,5007.1,1824,1958,44.5,"[43.867749, -79.430747]",garmin_push_5990466598
464,4501241973,Afternoon Run,2020-12-21T14:00:03Z,Run,5007.3,1756,2068,40.1,"[43.864677, -79.433097]",garmin_push_5986143782
465,4488524304,Afternoon Run,2020-12-18T16:20:14Z,Run,5020.4,1764,1916,38.8,"[43.863677, -79.431808]",garmin_push_5973200677
466,4484921793,Afternoon Run,2020-12-17T16:22:05Z,Run,4084.8,1470,1697,24.6,"[43.475777, -80.525198]",garmin_push_5969438580
467,4469314939,Afternoon Run,2020-12-13T15:37:31Z,Run,5301.3,1850,3062,36.0,"[43.481716, -80.526463]",garmin_push_5953219433
468,4462518421,Morning Activity,2020-12-12T08:00:00Z,Yoga,0.0,1800,1800,0,[],
469,4455849856,Exam season stress relief 🤓,2020-12-10T15:05:55Z,Run,6059.4,2031,2266,36.7,"[43.478317, -80.525486]",garmin_push_5939527974
470,4447634088,Afternoon Run,2020-12-08T15:11:12Z,Run,5681.0,1971,2356,35.8,"[43.479152, -80.525502]",garmin_push_5931129103
471,4439673928,A Sunday run ☁️☃️💨,2020-12-06T15:45:55Z,Run,5009.5,1818,1968,31.9,"[43.479663, -80.531983]",garmin_push_5922724532
472,4434462240,Afternoon Run,2020-12-05T15:09:48Z,Run,5398.3,1895,2032,31.8,"[43.480837, -80.529072]",garmin_push_5917562720
473,4426185742,Afternoon Run,2020-12-03T15:22:45Z,Run,5036.0,1798,2261,31.5,"[43.480565, -80.529838]",garmin_push_5909197608
474,4422142975,Afternoon Run,2020-12-02T15:17:44Z,Run,5471.2,1961,2209,36.2,"[43.481721, -80.526481]",garmin_push_5905040921
475,4409404603,Afternoon Run,2020-11-29T14:09:39Z,Run,6005.6,2078,2277,37.2,"[43.478141, -80.525719]",garmin_push_5892058252
476,4402292247,Morning Run,2020-11-28T09:05:18Z,Run,5200.2,1847,2072,31.9,"[43.480787, -80.528984]",garmin_push_5885244104
477,4395227973,Afternoon Run,2020-11-26T15:07:20Z,Run,5368.7,1908,2763,36.8,"[43.47836, -80.525512]",garmin_push_5878257319
478,4384518886,Morning Run,2020-11-24T10:08:18Z,Run,5008.0,1766,2149,31.8,"[43.479545, -80.531429]",garmin_push_5867722606
479,4379326271,Morning Run,2020-11-23T07:45:52Z,Run,255.4,131,138,5.1,"[43.480169, -80.530871]",garmin_push_5862593354
480,4371046783,Afternoon Run,2020-11-21T13:42:08Z,Run,4000.5,1449,1711,20.8,"[43.479477, -80.52704]",garmin_push_5854573023
481,4371045226,Afternoon Run,2020-11-21T13:28:30Z,Run,1476.9,497,576,10.7,"[43.467699, -80.523146]",garmin_push_5854571630
482,4362068150,Afternoon Run,2020-11-19T16:09:54Z,Run,5031.5,1795,2197,31.7,"[43.479511, -80.531438]",garmin_push_5845871469
483,4346992895,Lunch Run,2020-11-16T12:16:53Z,Run,5007.0,1809,1917,38.0,"[43.481643, -80.526976]",garmin_push_5830985689
484,4346536682,Some headstand practice ,2020-11-16T07:30:00Z,Yoga,0.0,900,900,0,[],
485,4337780016,Lunch Run,2020-11-14T11:50:15Z,Run,10020.9,3532,4095,56.3,"[43.479587, -80.525731]",garmin_push_5821605219
486,4326922355,Morning Run,2020-11-12T07:41:13Z,Run,5008.7,1767,2191,38.4,"[43.481461, -80.526104]",garmin_push_5810766459
487,4317184003,Morning Run,2020-11-10T07:42:40Z,Run,5003.4,1759,2113,35.9,"[43.481598, -80.526787]",garmin_push_5801177278
488,4307784289,Morning Run,2020-11-08T07:50:54Z,Run,8028.9,2998,3216,40.8,"[43.859562, -79.43748]",garmin_push_5791814477
489,4280196850,My legs are tired 🥵,2020-11-03T07:41:31Z,Run,4403.4,1628,2074,30.0,"[43.479074, -80.525812]",garmin_push_5767224812
490,4277343175,Afternoon Run,2020-11-02T13:59:11Z,Run,5071.9,1808,2166,38.2,"[43.481563, -80.526173]",garmin_push_5764276962
491,4272841276,Lunch Run,2020-11-01T12:10:59Z,Run,5086.1,1785,2067,40.6,"[43.48182, -80.526319]",garmin_push_5759532495
492,4261926997,Morning Run,2020-10-30T07:37:42Z,Run,5458.3,1940,2461,38.4,"[43.476407, -80.525095]",garmin_push_5748082554
493,4255704497,Afternoon Run,2020-10-28T15:06:20Z,Run,5007.5,1718,2238,42.0,"[43.48154, -80.526884]",garmin_push_5741512773
494,4247219228,Afternoon Run,2020-10-26T15:14:15Z,Run,4835.9,1734,1872,33.0,"[43.478307, -80.53054]",garmin_push_5732474091
495,4237330013,Morning Run,2020-10-24T10:30:55Z,Run,3087.2,1218,1218,18.5,"[43.479121, -80.52876]",garmin_push_5721569369
496,4225632539,Afternoon Run,2020-10-21T14:15:11Z,Run,5007.2,1750,2176,39.5,"[43.478268, -80.52544]",garmin_push_5709419852
497,4217445624,Afternoon Run,2020-10-19T16:23:30Z,Run,5031.4,1851,1984,35.9,"[43.481309, -80.527869]",garmin_push_5700716388
498,4211456794,Morning Run,2020-10-18T08:48:51Z,Run,3057.1,1107,1187,31.0,"[43.871823, -79.414607]",garmin_push_5694358595
499,4195958092,A rainy run ,2020-10-14T18:01:16Z,Run,5036.2,1822,1887,22.6,"[43.86533, -79.431258]",garmin_push_5678409536
500,4186514759,Best szn,2020-10-12T14:17:29Z,Run,1397.8,520,599,20.2,"[43.863665, -79.424404]",garmin_push_5668538452
501,4186445294,Afternoon Run,2020-10-12T13:50:22Z,Run,2432.2,902,1008,12.5,"[43.858316, -79.443779]",garmin_push_5668464014
502,4160361363,Didn’t wanna go back to studying so I ran more ,2020-10-06T16:03:27Z,Run,2005.9,718,718,22.2,"[43.480169, -80.525867]",garmin_push_5641600461
503,4160310690,I DONT WANNA STUDYYYY,2020-10-06T15:43:18Z,Run,2406.6,839,924,21.8,"[43.479273, -80.527685]",garmin_push_5641545308
504,4156130657,Afternoon Run,2020-10-05T17:16:56Z,Run,5003.9,1855,2325,43.4,"[43.479167, -80.528701]",garmin_push_5637161962
505,4138966473,Afternoon Run,2020-10-01T17:16:57Z,Run,2212.9,816,901,21.2,"[43.4788, -80.529355]",garmin_push_5619132191
506,4133481375,Run with Nat!,2020-09-30T12:19:43Z,Run,3860.4,1419,2010,23.7,"[43.475765, -80.525066]",garmin_push_5613405334
507,4125396464,Lil school stress reliever 😣,2020-09-28T17:23:30Z,Run,3012.4,1115,1115,25.3,"[43.479044, -80.527746]",garmin_push_5605046075
508,4116159474,Nature run ,2020-09-26T15:32:11Z,Run,1971.2,905,2142,23.0,"[43.876287, -79.452196]",58986093-71C4-4C21-8FD8-844550E6D7F3-activity.fit
509,4107673442,Quick bday run ,2020-09-24T16:15:00Z,Run,2001.7,715,746,18.0,"[43.47835, -80.528909]",garmin_push_5586874886
510,4101327262,Morning Run,2020-09-23T08:52:56Z,Run,684.9,253,253,6.8,"[43.478823, -80.529243]",garmin_push_5580181680
511,4091815956,Morning Run,2020-09-21T07:56:12Z,Run,5083.9,1812,2006,29.2,"[43.475275, -80.525039]",garmin_push_5570059172
512,4075319948,Evening Run,2020-09-17T18:46:18Z,Run,2075.4,735,803,18.0,"[43.478893, -80.527879]",garmin_push_5552930967
513,4065900220,Roomie walk ,2020-09-15T18:08:31Z,Walk,6175.9,5004,5170,50.2,"[43.48112, -80.527976]",2AC71F1B-2DAB-48F7-93F0-C3611F648475-activity.fit
514,4063227606,Morning Run,2020-09-15T09:03:07Z,Run,4223.9,1456,2040,13.6,"[43.477582, -80.521201]",garmin_push_5540498039
515,4056416558,Back in PooPooLoo💩,2020-09-13T18:41:31Z,Run,5044.4,1821,1846,40.0,"[43.481663, -80.529237]",garmin_push_5533208549
516,4037204734,Evening Run,2020-09-09T19:19:58Z,Run,5005.7,1831,2126,43.3,"[43.867042, -79.433949]",garmin_push_5513332764
517,4029554882,First day of school 😭,2020-09-08T08:21:46Z,Run,3234.9,1149,1216,27.6,"[43.87217, -79.432567]",garmin_push_5505457900
518,4012232523,lil shortie 🐜,2020-09-04T19:02:54Z,Run,2477.2,918,979,7.1,"[43.861946, -79.431458]",garmin_push_5488023097
519,3993776662,Evening Run,2020-08-31T19:21:32Z,Run,10026.5,4056,4512,68.0,"[43.865531, -79.428358]",garmin_push_5469007978
520,3966289185,FUCK YONGE STREET,2020-08-25T19:51:25Z,Run,7125.6,2731,3333,46.3,"[43.861664, -79.432105]",garmin_push_5440899805
521,3947259009,Evening Run,2020-08-21T20:09:52Z,Run,5010.2,1979,2521,24.0,"[43.863729, -79.431503]",garmin_push_5420979910
522,3938106244,Evening Run,2020-08-19T18:11:04Z,Run,4004.3,1513,2621,44.3,"[43.877933, -79.453312]",garmin_push_5411343832
523,3922744075,Lunch Run,2020-08-16T12:17:32Z,Run,6062.8,2375,2852,50.3,"[43.865589, -79.422452]",garmin_push_5395331079
524,3904748097,Sk8r gurl,2020-08-12T19:09:48Z,InlineSkate,3063.0,1788,2055,20.6,"[43.899582, -79.402843]",3166A670-84E0-4C97-9B5A-74EEFBE464CB-activity.fit
525,3900045267,Evening Run,2020-08-11T20:15:57Z,Run,2483.3,955,1185,17.7,"[43.866198, -79.428099]",garmin_push_5372043877
526,3895129412,Evening Run,2020-08-10T20:16:11Z,Run,3580.4,1367,2955,25.9,"[43.865129, -79.433348]",garmin_push_5366976824
527,3880274297,Evening Run,2020-08-07T20:27:46Z,Run,1447.9,536,762,17.3,"[43.868866, -79.43005]",garmin_push_5351687708
528,3870870234,Evening Run,2020-08-05T19:25:20Z,Run,5028.9,1912,3253,30.3,"[43.864683, -79.430864]",garmin_push_5341988976
